urls,products,most_similar_urls
https://finelinefurnitureandaccessories.com/products/colosso-woven-neoprene-hand-knotted-basket,"[' Colosso Woven Neoprene Hand Knotted Baskets', ' 18"" Dia', ' 19"" Dia x 8""H', ' 19"" Dia x 8', ' 18"" Dia x 16""H', ' COLOSSO yarn']","['https://lazysusansusa.com/products/ls-16-myr-16-inches-in-diameter', 'https://sika-design.com/products/belladonna-nature', 'https://www.naturalgeo.com/products/natural-geo-jasmine-modern-wavy-abstract-gray-black-area-rug']"
https://bungalowfurniture.com/products/bath-mat,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://ajnaliving.com/products/provence-sofa,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://camerichseattle.com/products/rugs/,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.countrytime.ca/products/,"[' Motion Sofa', ' Floor Model Sofa Bed Sale']","['https://www.212concept.com/products/ikon-sofa', 'https://www.timothyoulton.com/products/living/sectional-sofas', 'https://www.stacksfurniture.co.nz/products/rapaki3seatsofa-fog']"
https://domedeco.us/categories/639951/carpets/products/zu140200{slash}an/woolen-carpet-_singlequotes_zubair_singlequotes_,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://donar.si/products/collodi,"[' SL ������', ' 100% Recycled WOOL / Blue', ' 100% Recycled WOOL / Grey', ' 100% Recycled WOOL / Black', ' 100% Recycled WOOL / Red', ' 100% Recycled WOOL / Purple', ' 100% Recycled WOOL / Green', ' 100% Recycled WOOL / Turquoise', ' 100% Recycled OEKO-TEX / Blue', ' 100% Recycled OEKO-TEX / Grey', ' 100% Recycled OEKO-TEX / Black', ' 100% Recycled OEKO-TEX / Red', ' Wood / 100% Recycled OEKO-TEX / Purple', ' Wood / 100% Recycled OEKO-TEX / Green', ' Wood / 100% Recycled OEKO-TEX / Turquoise', ' Collodi Chair']","['https://hamptonsstyle.com.au/products/hamptons-style-gift-card', 'https://www.theinside.com/products/x-bench-onyx-austin-stripe-by-old-world-weavers/PTM_XBench_OnyxAustinStripeByOldWorldWeavers', 'https://www.classic2modern.com/products/100-sofa']"
https://foldsmart.co.uk/collections/frontpage/products/deep-double-bookcase,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://foreverfurniture.ca/products/living/palliser-furniture/india-leather-sofa,[' Recliner Theme v 14.6.2'],"['https://decorium.us/products/costa-adjustable-barstool', 'https://medleyhome.com/products/ridge-accent-chair', 'https://midinmod.com/products/vendetta-bookcase%20via%20@https://twitter.com/midinmod?lang=en']"
https://www.gblfurniture.com/products/provence-1door-cabinet,"[' Grampian Chunky Oak Furniture', ' Monza Dining and Tub Chairs']","['https://www.onlydiningchairs.com.au/products/wooden-velvet-retro-grey-dining-chair', 'https://www.prestige-affairs.com/products/wishbone-y-chair', 'https://www.blackmango.com.au/products/gift-card']"
https://sigmanmills.com/products/gift-card,"[' White Wash Clay Flower Bell W/ Copper Finish Wall Mount', ' Tempur-Pedic Pro Breeze', ' Tempur', ' Pro-Bree']","['https://ingoodcompany.com.au/collections/new-arrivals/products/kuru-bowl-ceramic-37cm-grey', 'https://www.aarniooriginals.com/collections/shop/products/pony', 'https://yoyo.co.nz/products/yoyo-gift-voucher']"
https://www.thechesterfieldshop.com/products/sofas/,"[' Sofa Loveseat Chair Sectional City Size Sofa (condo) 3 Piece Sectional 1 Arm Chaise Ottoman Reversable Chaise Sofa Sectional Sofa', ' Chill Madison Marymount Luxe Amelia Andie Anna Russell The Bean Luna Aubrey Audrey Bailey Beatrice Bernice Cathy Friday Louis Ophelia Mercer Michael Proper Sierra Sofa Summer Abbey Dawson Fonda']","['https://www.saladinostyle.com/products/nature', 'https://www.roccityfurniture.com/products/abney-4pc-set/', 'https://www.willowcreekteak.com/products/8pc-venice']"
https://westbridgefurniturestoke.co.uk/products/view/890,"[' Large Bookcase with Cupboard - Avon Chunky Oak', ' Large Bookcase with Cupboard', ' Avon Chunky Oak', ' Desk']","['https://www.modernfurnituredeals.co.uk/products/ovo', 'https://scanteak.com.sg/products/apen-bookcase', 'https://www.efurnitureny.com/products/wardrobes-and-closets/wardrobe-closet-and-armoires']"
https://zulufurniture.com/products/posh,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://www.hopperstudio.com/products/sofia-nightstand,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://furnituremaddness.com/products/l-shape-leather-lounge,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://suncoastsitra.shoptiqstore.com.sg/products/footstool&media=https://cdn.store-assets.com/s/257913/i/8659911_480x.jpeg&description=Footstool,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://www.therejectshop.sg/products/page/3,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.angliarecliners.co.uk/products/swan/,"[' Swan', ' Fixed', ' 2 Seat Sofa', ' 2.5 Seat Sofa', ' 3 Seat Sofa', ' Reclining Curved 3 Seat Sofa', ' Himolla Swan', ' Swan sofa']","['https://panana.co.uk/products/3-seater-sofa-bed', 'https://www.212concept.com/products/ikon-sofa', 'https://luxstreet.com.au/collections/outdoor/products/whitehaven-dining-chair-white-frame-white-wicker-seat']"
https://www.centralliving.co.uk/products/vik-desk-chair,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
http://www.furnimax.co.uk/products/more-sleep-cadiz-double-complete-set/,[' Sofa'],"['https://panana.co.uk/products/3-seater-sofa-bed', 'https://www.stacksfurniture.co.nz/products/rapaki3seatsofa-fog', 'https://www.212concept.com/products/ikon-sofa']"
http://www.makebuildmend.co.uk/products/,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://headandhaft.co.uk/products/tir,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://hilaryandflo.co.uk/products/nice-print,['empty file'],"['https://lamporia.com/products/tbl4229a', 'https://www.espasso.com/products/tearsheet/1815', 'https://mybellas.com/products/paolo-bench']"
https://pepegarden.co.uk/products/erica-park-bench,"[' Pepe Furniture Protector', ' Pepe Swing Covers', ' Pepe Chair and Bench Covers', ' Pepe Sunbed and Recliner Covers', ' Pepe Table Covers', ' Lilli Two Seat Swing Collection', ' Terassi Three Seat Swing Collection', ' Serena Double Swing Bed Collection', ' Rowena Rocking Sunbeds', ' Nojata Sunbed Collection', 'cliner Collection', ' Adirondack Chair Collection', ' Elli Chair Collection', ' Riku Rocking Chairs', ' Chair Collection', ' Amelia Rectangular Outdoor Dining Tables', ' Margot Round Outdoor Dining Tables', ' Amelia Rectangular Outdoor Dining Table', ' Margot Outdoor Round Table and', ' Sets', ' Villa Garden Sofa Seats', ' Erica Park Bench', ' Pepe', ' Villa Sofa Bench Seats', ' Bench Collection', ' Erica wooden bench', ' Erica bench', ' Terassi 3 Seat Garden Swing', ' Pepe Swing Seat', ' Lilli 2 Seat Garden Swing', ' Terassi 3 Seat Garden Swing - Seat Only', ' Lilli 2 Seat Garden Swing - Seat Only', ' Adirondack Stool / Coffee Table', ' Villa 3 Seat Sofa Bench', ' Villa 3 seat wooden bench', ' Villa 3 seat bench', ' Adirondack Chair', ' Villa 2 Seat Sofa Bench', ' Villa 2 seat wooden bench', ' Villa 2 seat bench', '-COC-']","['https://mossgardenhome.com/products/woodland-puzzle', 'https://www.byronbayhangingchairs.com.au/products/weekender', 'https://denvermodern.com/products/chula-outdoor-rug']"
https://pinchdesign.co.uk/products/emil,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://www.sartra.co.uk/products/beaufort-large-oak-tv-unit,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://shannonsales.co.uk/products/special-offers/special-offers-and-sale-items/,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://settlehome.co.uk/products/double-pair-of-triple-pinch-pleat-curtains-in-zoffany,"[' Triple Pinch Pleat Curtains', ' Animals', ' japanese bowls', ' Double pair of Triple Pinch Pleat Curtains in Zoffany Oiseaux de Paradis', ' Double pair of Triple Pinch Pleat Curtains in Zoffany Desert Flower', ' Pair of Triple Pinch Pleat Curtains in Zoffany Suzani', ' Pinch Pleat Curtains in GP&J Baker Calthorpe', ' Omersa Leather Animals']","['https://www.cranmorehome.com.au/products/gift-card', 'https://www.blockandchisel.co.za/products/special-features/promotion-53', 'https://www.do-shop.com/products/gift-card']"
https://www.simplyhammocks.co.uk/collections/new-products/products/denim-hammock,"[' Denim Hammock', ' Hanging', ' Chair', ' Globo Swing Egg Chair', ' Globo', ' Denim Hammock Hamaca', 'im Hammock']","['https://www.wellhunghammocks.com/products/mexican-hammock', 'https://www.warmnordic.com/global/products/news', 'https://denvermodern.com/products/chula-outdoor-rug']"
https://www.solidoakfurniture.co.uk/products/beds.html,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://tiffanyjayne.co.uk/products/small-hooks,"[' Apple crate', ' Barn owl tweed', ' Atlantic Theme by Pixel Union..']","['https://viesso.com/products/haru-bed', 'https://www.aarniooriginals.com/collections/shop/products/pony', 'https://homestreethome.ie/products/zinc-tray']"
https://www.whytesofcrossgar.co.uk/products/otto-accent-chair,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://glenwoodfurnishings.co.uk/collections/dining-room/products/cambridge-dining-set,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://furniturebylauren.co.uk/products/mayfair-bedroom/,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://thefurniture-house.co.uk/products/new-grey-recliner-sofa,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://lloydloom-uk.co.uk/products/ellwood,[' Loom'],"['https://www.simplyhammocks.co.uk/collections/new-products/products/denim-hammock', 'https://www.do-shop.com/products/gift-card', 'https://yoyo.co.nz/products/yoyo-gift-voucher']"
https://www.dillamores.co.uk/products/claremont-two-seater-sherborne/,['empty file'],"['https://lamporia.com/products/tbl4229a', 'https://www.espasso.com/products/tearsheet/1815', 'https://mybellas.com/products/paolo-bench']"
https://www.royalcraft.co.uk/products/ascot-shed-2,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.fireandco.co.uk/products/fire,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.askewsfurniture.co.uk/products/disposal-of-old-mattress,[' Arm Chair Disposal'],"['https://www.byronbayhangingchairs.com.au/products/weekender', 'https://thonet.co.nz/products/all', 'https://www.couchpotatocompany.com/collections/best-sellers/products/ro-armchair']"
https://www.theattikstannes.co.uk/products/stunning-mid-century-vintage-teak-portwood-sideboard-credenza-1205,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
http://andywilx.co.uk/collections/cushions/products/dreaming-cushion,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.bridgnorthfurniture.co.uk/products/verona-chair,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://britishhomeinteriors.co.uk/products/mirrored-fireplace,['empty file'],"['https://lamporia.com/products/tbl4229a', 'https://www.espasso.com/products/tearsheet/1815', 'https://mybellas.com/products/paolo-bench']"
http://davidmoura.co.uk/products/eight-light-antler-chandelier,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.theurbaneditions.com/products/marston-wide-desk-on-minimalist-square-legs,"[' Marston Wide Console Desk on Minimalist Square Legs', ' Marston wide console desk', ' Marston Wide Console Table on Mid Century Hairpin Legs', ' Darwen Minimalist Console Desk on Square Legs', ' Marston Wide Coffee Table on Minimalist Square Legs', ' Marston Wide TV Stand on Minimalist Square Legs']","['https://gingerjarfurniture.com/products/page/3/', 'https://www.comfortfurniture.com.sg/sale/products/office', 'https://furniturevilla.co.uk/products/living-room-furniture/desk']"
http://furniture4lettings.co.uk/../products/sofas/,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://furnituredirectonline.co.uk/products/page/2/,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://furniturevilla.co.uk/products/living-room-furniture/desk,"[' Solid Oak Wood Desk', ' Orland Double Desk', ' Orland Single Desk', ' Corona Computer Desk', ' Corona Computer Desk Corner', ' Santos Computer Desk Beech', ' Zano Computer Table', ' Michigan Desk', ' Hornet Desk with 3 Drawers', ' Epping Desk Pull Out White & Concrete 0L4582A']","['https://dkmodernfurniture.com/products/novah-desks?variant=20650194534470', 'https://www.mainecottage.com/collections/workspace/products/big-cay-desk', 'https://jordansinteriors.ca/products/park-slope-desk']"
https://www.grandadsshedbrigg.co.uk/products/living/east-indies-living/,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://hanchicsfurniture.co.uk/products/stag-f-b-sideboard,[' The Stag Geo Sideboard'],"['https://bestfurniture.co.nz/products/linea-sideboard', 'https://hemisphereliving.com.au/products/', 'https://www.georgestreet.co.uk/products/e1-flush-3-light-ceiling-light/']"
http://imaginexfurniture.uk/collections/sarah/products/sarah-grey-birch-italian-coffee-table,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://limesinteriors.co.uk/collections/popular-items/products/abree-lamp,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
http://m-edition.co.uk/products/ch103-sofa,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
http://macquillanhome.co.uk/products/dressing-table-and-mirror-mqfn187.html,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.nabisottomanfurniture.co.uk/products/chesterfield-diamante-bed-frame,"[' 3ft SINGLE 1000 POCKET SPRUNG MEMORY FOAM MATTRESS', ' 3ft Single by 6ft 3', ' 3ft SINGLE CLASSIC ORTHO SPRUNG MEMORY FOAM MATTRESS', ' Single 3ft by 6ft 3', ' 4ft 6 CLASSIC ORTHO SPRUNG MEMORY FOAM MATTRESS', ' Small Double 4ft by 6ft 3', ' Standard Double 4ft 6 by 6ft 3', ' 4ft SMALL DOUBLE / 4ft 6 DOUBLE 1000 POCKET SPRUNG MEMORY FOAM MATTRESS', ' 4ft Small Double by 6ft 3', ' 4ft 6 Double by 6ft 3', ' 5ft KING 1000 POCKET SPRUNG MEMORY FOAM MATTRESS', ' King 5ft By 6ft 6', ' 5ft KING SIZE CLASSIC ORTHO SPRUNG MEMORY FOAM MATTRESS', ' King 5ft by 6ft 6', ' 6ft SUPER KING 1000 POCKET SPRUNG MEMORY FOAM MATTRESS', ' Super King 6ft by 6ft 6', ' 6ft SUPER KING CLASSIC ORTHO SPRUNG MEMORY FOAM MATTRESS', 'FIELD', ' BED FR', ' BED FRAME CRUSHED VELVET IN VARIOUS SIZES AND COLOURS', ' SINGLE 3FT', ' SINGLE 3FT / Cerise/Hot Pink', ' SINGLE 3FT / Red', ' SINGLE 3FT / Teal', ' SINGLE 3FT / Royal Blue', ' SINGLE 3FT / Chocolate Brown', ' SINGLE 3FT / Ivory Cream', ' SMALL DOUBLE 4FT / Silver', ' SMALL DOUBLE 4FT / Black', ' SMALL DOUBLE 4FT / Cerise/Hot Pink', ' SMALL DOUBLE 4FT / Red', ' SMALL DOUBLE 4FT / Teal', ' SMALL DOUBLE 4FT / Royal Blue', ' SMALL DOUBLE 4FT / Chocolate Brown', ' SMALL DOUBLE 4FT / Ivory Cream', ' DOUBLE 4FT6 / Silver', ' DOUBLE 4FT6 / Black', 'BLE', 'BLE 4FT', 'OUBLE 4FT6', 'FT', ' SUPER KING 6FT / Silver', ' SUPER KING 6FT / Black', ' SUPER KING 6FT / Cerise / Hot Pink', ' SUPER KING 6FT / Red', ' SUPER KING 6FT / Teal', ' SUPER KING 6FT / Royal Blue', ' SUPER KING 6FT / Chocolate Brown', ' SUPER KING 6FT / Ivory Cream']","['https://emfurn.com/products/aaron-sofa', 'https://www.factorybuys.com.au/products/euro-top-mattress-king', 'https://www.naturalgeo.com/products/natural-geo-jasmine-modern-wavy-abstract-gray-black-area-rug']"
https://paulcaseboutique.co.uk/products/spyder-dining-chair,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://www.poppiesfurnituredirect.co.uk/apps/webstore/products/show/5373703,['empty file'],"['https://lamporia.com/products/tbl4229a', 'https://www.espasso.com/products/tearsheet/1815', 'https://mybellas.com/products/paolo-bench']"
https://www.reckageathome.co.uk/products/re014,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://rotherwoodfurniture.com/products/silverton-135cm-bedstead,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.search4furniture.com/products/ritz-bed,['URL not responding'],"['https://curiousgrace.com.au/products/cleo-desk-lamp', 'https://www.jaimesfurniture.com/products/junior-beds-1', 'https://www.villalane.com.au/products/gift-card']"
https://shop4sofas.co.uk/products/rye,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
https://www.simplyhomeinteriors.co.uk/products/wiemann-luxor,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
http://www.sjdfurniture.co.uk/products/,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://thedorsetfurniturecompany.co.uk/products/arctic-white-high-gloss-150cm-shelf,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
http://thefurnitureshopblackhall.co.uk/products/,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://www.tobychairs.com/products/toby-table-oak,['URL cannot be reached'],"['https://divine-interiors.co.uk/products/sofa-deposit', 'https://zulufurniture.com/products/posh', 'https://calligarisla.com/products/living/sofas/metro/minimal-and-contemporary-modular-sofa']"
https://www.littletulip.com/products/set-200-marble-6,"[' Saarinen 200 x 120 cm Oval Tulip Table & 6 Side Chair Set', ' 200 x 120 cm Saarinen Tulip Table & 6 Side Chair Set', ' Arab', ' Saarinen Tulip Table & 6 Side Chair Set', ' Marble /', ' Tulip Dining Table or Dining Complete Set']","['https://www.onlydiningchairs.com.au/products/wooden-velvet-retro-grey-dining-chair', 'https://eurolivingfurniture.com/products/746-writing-desk', 'https://sika-design.com/products/belladonna-nature']"
https://uniquehomefurnishing.co.uk/products/hzh330,"[' BLENHEIM GOLD END TABLE', ' SMALL HEXAGON SAVOY ACCENT TABLE', ' LARGE HEXAGON SAVOY ACCENT TABLE', ' GINKGO LEAF DESIGN LARGE SIDE TABLE']","['https://livingedge.com.au/products/tables/dining', 'https://sika-design.com/products/belladonna-nature', 'https://rutherford-romaguera2611.myshopify.com/products/teddy-rug%20via%20@//twitter.com/undergrndmedia']"
https://urbansize.co.uk/products/hallway-tidy,"[' Hallway Tidy', ' U Shelf', ' Floating Oak Bedside Drawer', ' Plywood Hallway Stand']","['https://www.modernfurnituredeals.co.uk/products/ovo', 'https://scanteak.com.sg/products/apen-bookcase', 'https://westbridgefurniturestoke.co.uk/products/view/890']"
https://www.modernfurnituredeals.co.uk/products/ovo,"[' Hector Corner Tv Cabinet', ' Only N.4 Bookcase', ' Carry Bookcase', ' Featured Corner Shelf', ' Zen Shelf', ' Temple Wall Shelf', ' Maze Bookcase', ' Talia Grey Corner Bookcase', ' Moon Bookcase', ' Hannah Bookcase', ' Part Bookcase', ' Brunch Bookshelf', ' Auro Tv Stand', ' Carry Side Table', ' Hoppa Bookcase', ' Loco Bookcase', ' Home Side Table', ' N.3 Corner Bookcase', ' Naty Corner Bookcase', ' Wave Corner Shelf', ' Gravity Desk', ' N.2 Bookcase', ' Maze Desk', ' Montre Side Table', ' Pera Side Table', ' Toro Bookcase', ' Simply Coat Rack', ' Compact Corner Bookcase', ' Gina Tv Unit', ' Cube Divider Bookcase', ' Bueno Bookcase', ' Papa Desk', ' Aurora Tv Stand', ' Ola Shelf', ' Storex Desk', ' Lingo Shelf', ' Compact Bookcase', ' Tetris Tv Stand', ' Only N.1 Bookcase', ' Moon Shelf', ' Concept Bookcase', ' Beats Shelf', ' Penta Room Divider Bookcase', ' Z Design Shoe Bench', ' Cube Shelf', ' Conta Shelf', ' Cutlery Shelf', ' L Shelf', ' Shelfy Desk', ' Ozo Shelf', ' Wall Art', ' Bath Mats']","['https://scanteak.com.sg/products/apen-bookcase', 'https://westbridgefurniturestoke.co.uk/products/view/890', 'https://homestreethome.ie/products/zinc-tray']"
https://www.abowed.co.uk/products/oak-four-poster-bed,"[' Solid Oak Four Poster Bed With Drapes', ' Size Double Kingsize Superking', ' Oak four poster bed shown with drapes']","['https://adona.in/products/adona-adonica-fusion-king-bed-plywood', 'https://nyfurnitureoutlets.com/products/acme-furniture-versailles-classic-bed-king', 'https://choufani.com/products/primavera-bed']"
https://www.peterboroughreclinercentre.co.uk/products/reno-chair-with-footstool,['No products found'],"['https://davidsfurniture.com/collections/quick-ship-furniture/products/craftmaster-bang-bang-sofa', 'https://waltercox.co.uk/products/', 'https://www.oakvillage.co.uk/products/woburn-painted-wine-rack%20via%20@//twitter.com/oakvillage']"
